id,fold
0adc511c-950a-461e-bd88-1777ae64257b,2
3dadbd87-5367-4032-9c3d-4c76fb408782,2
2c51c7e8-0eb1-4d25-ab4c-c6b92b337b5d,1
444ca865-1167-42b3-aeca-6d8ea6fe43f2,2
daa522bc-813c-493c-aeff-c09caf049e67,1
c9f5f05f-08f2-4d23-8c36-dc0b62a5ceb0,2
ff95fe24-4712-4ca7-9a21-13d8a795a96c,1
c9284b64-fed9-483c-9b80-ad8ba1fee20e,1
1a701dd4-377d-471c-a4ae-f7644306af2c,0
aa087393-9e28-4963-b28f-32de8c83a068,0
6b6cfb19-f0c3-4999-b0c4-a8a18a55291a,1
cb8313e5-3325-42e5-9633-7fcf538b8ead,2
f1c3ca1a-1621-4263-bd56-6c87e7ffe54f,0
cd77a07a-2b74-4422-b1c7-9efbea1dc1a3,3
d40850fc-a893-4965-abc9-35b04abcc237,2
bc86b0fe-55fd-4f9e-96a6-55f76bc9cfde,3
d9e70afe-6a9c-4079-914f-e46a0181a3a9,0
7031cee6-01c4-47e4-8a34-828b205d38ff,2
08dc157d-21ac-44df-89d2-2978a6781352,1
b97b46d2-e967-4b15-bec1-4f69eedfe6ba,2
c4e30fed-8838-487f-866a-97417ec37a0a,1
f2c13cd5-9c56-4918-8d01-303213ed38ff,1
143f4c70-350a-4c8b-a0c4-e738f6cc2e51,3
eda1315a-5251-45ee-a150-d7c72848040d,1
23040f83-1fe2-4f91-a184-d423bd186c28,2
d1bdf31b-9a8c-4acb-91a2-67acce51ab78,0
b7552c1e-4269-40a7-8d02-c74ece6791ac,4
c6868201-21dc-4901-9026-761015ad686e,4
7fc96e75-51f4-453d-b6da-b862d7815b35,1
6f4862a8-1f5c-44bf-a102-5a29d961c791,0
37fe146e-b346-4674-ae3b-2f6b3adedf72,2
ff2b0ba9-5792-48d6-8678-f6457e3483e2,1
d8918460-bef9-495a-b9b9-ffd5cb866e4d,2
2cfb85b8-17cb-41a9-bc3f-ba82a6fc4204,1
bd487094-80ec-4655-9d9e-b1a334dc0140,4
c81aab54-e6d0-4163-92f9-62e4db5e3e19,4
4850b55c-b45e-430e-adad-4ee6c8ff236d,4
27f644dc-e884-4aac-80c6-17412613973d,4
805dae68-b931-4382-8275-832566448f12,3
157b053a-580e-4429-989f-f91222099145,0
dbc4b814-c630-41d6-9772-0d4ff49fef3e,1
3cc41d31-f463-41d1-804a-f99acb04c7a8,4
7d27fcde-6bc3-40eb-8eea-a0e3650ca97a,4
ba995c9c-b5c8-49dc-99f6-91d0a5f6772e,4
74f59828-44b5-4988-bb1c-0f53a511a0b7,4
2176c240-2347-4a3c-b4eb-546da99258bc,0
9142205b-e84a-4c2b-9fb1-d334f941f1f2,4
78857cf9-144a-4d04-96ba-53a1f6eabf41,3
709f5857-8152-4d76-a160-87ae7af7c72d,1
34fe6e48-2214-451a-8e16-2876ddeb9b9e,4
33ae2b6a-344c-4cb8-a804-f4243e06a189,4
e659831b-65e9-4d56-9ece-2cd904f68a8f,4
8b0500a8-d4b7-49be-b5d8-ed055f6bf737,1
8e8690bc-905b-49f4-94ed-156a8100c415,3
cb37850d-e7e6-431c-8e59-6e8abfc87230,1
c9df2ad8-09c0-4d7e-87db-d89d7367fc05,3
f7c297eb-8c83-405a-b03e-6f4e736370cc,2
e8da2277-d4e3-4cbf-8bdb-6ef50ba8aa17,2
6ba25b00-91b2-47e0-a940-87ea441170b9,1
e678440b-8366-4d84-b30b-6729a75f13b3,1
9e447503-5dfc-410a-973d-3cca648f4c68,3
c2088555-c7f6-4d6a-bb1b-610539e419e7,4
c54798fb-5f93-4ee2-b733-962725b78a7c,1
147fa253-1b95-4690-8871-aa25985adafa,3
6855fbc9-0cb3-4f60-8a42-2e6c9b33f9f5,0
4a7652c9-8ad0-48b1-a83c-c4980b81f80f,1
ef015400-a7db-4566-998f-7819c53d3270,0
be6b49b5-11c1-4bce-991e-df82d268fa7c,2
6bab0b7c-e6f6-407f-ad04-7b1fcbc20123,4
abcdf87e-0b2a-41a4-b0c3-1fe3a2c05a33,3
ee9e7a75-7fba-4452-99f0-5289519c5730,4
b46def1c-1e71-4679-bb22-33beaa5409f3,0
9a6693d2-4fca-46cc-bee3-de9736276921,1
647614b7-8659-426c-8bc4-22d744530e98,2
94783468-e1cd-4c53-81e7-bb4c0bccf0c1,3
e5aeab9c-c8fc-43b9-85ba-de60b5eea4cc,3
1c6fe0f9-9d2f-4804-b96a-f57dd453efef,0
510621ea-85eb-4e44-b3bd-f37b983d44e9,1
3a1a7b42-4ea7-4796-b45b-7d1f29920afa,4
973fbbc2-d9b5-4e98-838f-2d0907f12084,3
3f2d6be1-214b-43c8-9b60-9433034b776b,0
c5f2bcda-2c6a-41c3-9527-1b7b8a028d0b,3
728de448-2325-4cae-9a4f-44fbb904b564,2
21889d4f-60b6-46da-a851-56699c38a95a,0
69bfb86b-a944-4fe5-880d-8cded6038d6e,1
86851127-9dae-4cd2-bc7c-19ea069d46fa,4
ac1573c2-90ae-4fe6-b751-9997431fa619,1
7976cf32-c98f-43a9-bcc6-26b18a474785,3
12213545-bd0c-4888-abf6-86defe37b1a1,2
7cb366da-88ce-47db-9f87-14cb813ee475,1
11e79eaa-664e-4465-bb89-a16eada7315f,0
726e71eb-99ca-4422-a6e8-d4bcf5e6453a,0
13504811-092e-466f-b784-8838fa456c97,1
17ea02aa-908e-4c8d-9452-a4b0a12bfd64,1
44c417ba-3901-4431-a086-ca31c06b22a3,3
ecf4cfda-fefc-4808-af07-57a0022a09e0,0
c18fb174-4ec5-4e1d-a164-65fcdb2cc921,2
9fca7a66-cff3-4db5-8eee-221d997543fb,1
c724b1fe-42ed-49d2-aa96-326f0ddbec17,2
4d1a22e6-fcc5-475e-b96e-a73491505228,0
9a88602a-bdb7-4278-8a4a-3b5386c4b39c,4
2b25d348-f183-4d17-9ede-0f675a64ba06,4
20e4e0ae-842d-4ccf-84e0-036bcf4f8b89,1
8e975312-831c-4eef-a5f4-5cac516c8e83,1
6e5bb988-9109-4525-a31f-e32127174357,3
fc1978b0-8d0d-4bbe-b436-7f25b53d1640,1
6031d56f-7ef8-4fca-801e-43894bcc74dc,3
f75e5dc7-865b-4985-a43b-1663f2248935,3
62804f08-f930-41db-a0bb-630809f95b75,2
c95d5dfd-3a67-428a-816e-00ce7d4468ca,3
ac1683ca-882a-4206-9d67-46baa66c412f,1
a4e8f652-7662-4fc9-a6c8-2250c022c229,2
2c098766-9c82-4f17-8ea5-b08653562d1f,2
e1c3fe73-ea1d-4e17-a0d2-1a97b7be6fcd,3
537ae9b4-e0c3-47e6-9da0-259de4fc9076,1
505f5ed5-23ea-4a6b-97b4-b65b38c4bf18,4
53f5d771-6753-45e8-8186-587079fb6e35,2
37ebe98b-76b4-41fe-9162-c3f9214a78ee,1
ebcc2912-abe2-4a11-9292-5489dcd336fb,3
34508fc4-210b-4dec-80dc-98e7a6907f1c,4
2403c305-a506-4c51-ba9a-d9ea0e6542da,1
535f33a6-e8b5-4e84-ac82-2eab27550def,4
b95ff15c-e3c9-4594-991f-4b1b99c2993e,2
0e025173-8cc3-4c03-9f4a-cdb476f4c1fc,3
2adf127d-cc7e-44aa-9e8a-2089e6bfa7a0,2
4a3b95e6-165a-42b2-8dd7-7869852ee209,4
c5eaeb7a-89bb-448f-b719-b5a1223a2d6d,0
6e632f56-167f-4b9d-b311-d047fc6a1d0f,4
7ccc4e97-19e5-4b38-9145-0e758037ceb2,2
ca51873a-5ae6-455f-9ccf-2a2c2b4b150e,4
499b1a1e-d1fe-4f40-912d-ea53505f1831,2
bbadf1d7-3020-4aaf-a293-5f88ec8f2afe,1
366f1437-cd51-48ff-803a-be9702b8ce24,2
95c2479c-4e80-4ade-b8d8-cd9c99911f73,1
2f7f7d03-302b-49b9-bc2b-d9e4d87f588f,1
0b913452-4c36-4a1e-80df-4224e433e0dd,1
98570882-cd8b-4702-be2d-ae3109d9a8fd,1
6d68516f-7d50-43ee-a26e-c3fed7dc26c8,2
d78347d0-e6f9-4928-98ab-38fdff63e99d,4
030c3cbe-dd81-4cd8-b963-837a3bba2f44,1
7d2c17a7-95de-45c2-ac2d-81bc0b29a7dc,2
6c1504d8-f705-4790-826a-e1b1cd3d1849,1
39e1b03b-d3cb-4112-8314-6cca588bf656,1
c28bcc09-58d3-43da-a68d-fe693119a0fb,4
b1c5b3fc-8cc4-4b67-8924-934438968571,1
0e501bf8-5e7e-45a8-85a5-f647972e6340,2
f63fae3f-c332-4c86-93b2-df1ea78b18df,3
c65fadb5-3c9c-480b-91aa-a4996ccd8e3c,4
ad3e10bb-6b19-495f-8429-ce12999764cf,0
333ab085-e4a0-4ad7-a5c7-ad8bfc3ef7ad,0
6f7e0831-5700-464c-a9da-b88f6fc2ece2,4
363d6316-ecda-4433-90fa-b4b7402eab4f,4
8f94696b-7e6e-4905-98c0-53f8cea09260,0
f4d3e394-a18c-42a5-8079-f087264de35a,0
e041d1d1-bd9b-46d7-b360-2cba2b738b56,1
9fef7489-8fef-437b-8693-9a567bacc65f,4
716774ce-faf5-4f6c-a4d3-ff5558dabaed,2
fc1c5462-70fe-4ad1-a7b3-9e451cf943cc,0
004dbc53-6d09-4e06-bd5d-f51d3ac25bb3,0
10f7c8de-3d64-4c47-9687-09100cb8a85b,3
f5374097-ee4f-4c88-822b-e248ac0a0d42,4
7334e936-e208-4b04-8a13-63c548130ecc,0
27c2a3ab-549a-4a8f-bb58-de1163e707fe,1
cbf96c52-392c-4b1c-a78c-7dffa429aa66,3
083964f9-6d41-446c-9d1c-75d203fa6e14,3
12b6ebf9-5efc-4011-8c6e-f891852b8304,1
df8e939a-cb05-4939-ab57-e6e94c668c47,0
47fef338-77eb-430e-8cb5-a84530c77b15,3
1df26bb7-7cd9-4b81-bfe7-df6da8371912,4
c2dfe958-ee08-4a61-b8e8-d030d6b5f9ff,2
a42f0fba-8391-4085-ab27-cf4fc0880099,1
b56116fc-2741-4c35-a18a-33803385bc1f,3
c3be77c9-cc88-4e5a-ba3a-37e6a1926307,0
deea8236-46af-4d41-9641-e721fdd889ff,0
728f5245-ddd9-4d89-adc9-2243376b5fde,4
ddda1c24-b9b4-4813-a6e2-51bceeeacd48,1
ac114ecc-afb3-4ef0-850c-c2a7f1aac359,1
69b2e75a-eabb-475e-86ac-724e172b2268,3
096e4f26-922e-4351-b294-00c1e2f5338d,4
efebf7d8-f93b-4510-a12c-1adca3b1d10e,1
8cfc0ef2-3b14-46ac-8599-f1285686b37c,3
70b9e31f-cab5-46da-b1ae-aefde831ab48,0
f4775bf9-fbb1-4229-9d9a-40ab80228325,2
c52a6566-22c3-4b9a-91bf-d703d1a320bc,2
e46c349b-b959-45f0-a619-9a24cdbaf509,2
430e519f-996d-41fa-9471-2008844cbe93,4
31b66166-0b16-4c4d-a3a9-f548124f1f0f,4
2f56cdd3-fc55-46cb-bd92-314cfa1cebdf,0
882144cb-d2b3-430b-a5b5-cf6d2550d004,1
065937a7-94ce-45df-a619-8e7caf8dc668,2
0f5df454-b41a-4f18-9333-974142f46d90,0
11ff426e-c495-4f73-84db-ea896e1fdb0f,1
dd359861-7213-4926-b8ca-d505a79e8f09,4
36609897-2198-4aca-b844-6da17a8b28dc,2
a4c33abc-d7ce-4b53-bf30-6a7126a5b0bb,4
e3411e60-a5e9-456d-9cbe-acf8bf23a689,0
c188c289-c755-44a7-8289-d516a96ac21d,2
1db5ddf7-2359-482e-94ae-b41981c784dc,2
8a77b58e-1da9-42bc-a485-d7a16d6f9162,0
ce8b6803-2b4c-4e51-8337-159eb6f0d1e5,4
86a6f585-cb53-4598-a12f-50e6af8f6ab0,1
e13fc006-73ba-4cfa-8a08-62103ffb8717,4
fd295083-a83f-483f-8041-bd5c4760aef1,4
2ea26006-5a5a-4ca6-8667-c359afca0cf9,3
64716583-ea3b-4d5e-b88b-12e24670bcd2,1
405ac27c-62b5-4d75-8617-13bd66c3b8a4,2
f02b70fb-f2a9-4e87-863b-ce495f62cc1b,3
73387cee-b99f-4ce2-8c0c-00d4d2726eca,2
34aa3590-33ec-4707-99af-1089d9130ad0,1
ff1c1bf8-7cfa-4172-9c63-080957164a88,4
74bb9cca-86be-4938-8da8-afb90c684cc6,2
14c4ffd2-b0dc-4a81-b46c-5b7fb6d6d366,2
c2efefe9-b0f7-4606-bba0-db185348bccd,2
c845d84a-e43d-4ade-b612-5a87a21db03a,1
972e35d7-5d85-4c83-bf6e-e3c130504c84,2
37fdb391-e604-4cb9-bd06-90de5aca32e1,1
c5a120ee-4d98-4c19-873f-0b277c321648,0
d2cdacd0-0b41-494b-a578-d03b1fb82ddc,1
c04970d4-f5ae-44d5-a846-5e8c598545dd,3
9972c400-2550-443c-9ac1-852af71a2169,1
0a75ceec-acba-45d8-93ec-2b9f136e6139,0
4227b0d5-727f-4ae1-ab31-224fe3324277,0
47400898-4554-4c0d-b3a3-7823ea4c78c6,1
1095c791-5fb6-471d-8403-307d66740f81,3
dd55f01b-47aa-4238-b994-fae657720465,0
c74bed6c-3566-4b00-8f1b-8c8b800f917f,4
64614813-f1c1-4547-a9be-5b18ceb931e4,3
4c5bdbc6-05cb-461b-80a4-f094fd2eec56,1
bfe70727-9c57-491b-bb8f-1c1b3229f28d,3
d1ea128d-2f8b-43c3-8cea-d3c41b220a87,4
0c76a2bc-0841-459c-82c5-178880efe798,4
63f9473c-9e33-4fa2-829c-6d803e077e08,2
e62f60fa-dab8-4f59-a924-329796115197,1
649571eb-3799-42e4-af7d-71a1b27f5e86,1
2d15dcb7-ffdb-46d8-93ea-e62550d9bc1f,3
1b5d4e50-515e-434c-a81b-0a8b7063cf88,3
b32fbfed-4865-4887-a327-4da1506d1aac,3
a2f1e65f-fe71-4c7d-957a-782e7749e5e3,2
c840be2f-638e-4d57-80e3-8728c772325b,3
346e50ff-e978-41c4-be14-d1743492e47b,1
f0a2faae-8874-4408-9bab-edc746f2753e,1
06057a3a-31ab-45e3-b7c9-1322c695ed0b,1
503ff895-ace5-4bbb-9019-299532456e9d,3
e8aff153-5472-486b-ae8c-041d3e49bafa,2
b8a8a9b9-ba2c-4285-b12f-ff92a004989e,4
6115f9ca-5339-47b7-af31-4e7377f066c1,3
5a2f09b6-0999-416c-b7d4-0d398984a8f1,0
5b39c6ed-ff81-4ca6-b4c8-b3e6ea5ff59e,0
505d3f7f-406e-49d9-b20a-cebfaae399b9,4
3c9addb8-d2e1-4207-b453-5cfbf8bb7b9f,0
d0a53a85-1b7b-4f2d-8cb9-e9957d976ac4,3
4a3fc459-52fa-4c3a-9f45-da06e50c3d4a,4
029402f9-79ea-42f9-8ef9-76001a7819f3,4
5dd91759-8caa-4b5b-8746-f1c54e98d4cd,1
9f03b3bc-5a86-49cb-afaf-39fd319d7ee8,2
7ed6b94d-df89-488d-802d-9dd8bfb0f274,0
01355ca5-cc04-4817-9637-0faeed61a544,1
a78c0418-00d3-46ec-aa5b-90cd05b575a5,4
891727e9-e6ef-4d3e-b028-8400ba2fa84b,4
2bf7a540-4376-4d9c-9a0e-09a04935a64d,0
811b2739-43e7-4fb5-935f-c53f3c8aaed3,4
3cef6c41-ad32-4443-b9b1-8f3012bdcc31,3
ae782ecf-97eb-4edb-9968-9259f7d7dd54,1
52c79ade-c19b-4f6b-be7f-8d3384d24916,3
e522bf3a-ae11-4984-9763-de407c231b5d,2
a0ce2437-5a93-4fa6-a52a-2f5cbbd64b63,2
36db51e3-16bc-48e2-a965-c975dd2a5223,3
1b6c8227-2a5f-45db-bcb8-eb86b098cc79,3
8987e8fc-8e42-419a-b8e3-47cbeabf9027,1
119f3ce0-537c-4527-8e5c-1bb305ea8caf,3
7a5424d4-c021-4122-b04a-061e465301b7,2
3a96e5d9-ba86-4c0f-a7e0-76035efc929c,1
a1d3ffe3-f361-4b34-81cb-5f89568b8067,2
6d516cbf-0c10-457b-8401-399eeefc3556,0
4a6f60a8-620a-488f-b58d-3881b375ee9e,0
434600ed-e3a9-49f9-b194-f424069832ca,0
8aef0af2-cff8-426b-af98-8ac246a09385,1
62c53462-0124-4ff0-a33b-f1885999eafe,4
d29c4d8b-e9f6-418c-9c48-0f7c9aed5860,4
d0eebcd7-a40f-4038-84ff-9408c3d86c2e,3
68ff5928-4ce2-4a17-8f23-3838d0dcdbe0,1
855f0c64-ca8d-42af-9754-1fe2d4f9a009,1
808a793f-24dc-4941-a174-bc6ed2d69bf1,3
9d8b61a3-b589-459f-961d-be91819a9fce,2
fbb6e5c4-ee03-4475-82e3-ca3b46f3d2a5,1
aad44521-960d-4983-93ae-7db6cf7aa612,0
8c1f8369-3549-4253-8b86-9011b94f5781,4
f165faea-d10d-45ae-85a9-6c564a1778f2,1
ff68addf-71d0-4463-a1c9-e1f218374d0b,4
55f2a47f-ce7c-4b0f-b75e-4a75387c45ad,1
b860e161-5562-49aa-937c-15621449bdd2,2
99b750b3-2196-4d8f-909c-4b84be245fc4,4
863f73c9-cdfc-4310-8c9f-bc06dd53ef4d,1
0d5fd26c-b47f-46da-9547-d19d33b42bc2,2
9e986384-1786-45bd-8dcf-eed0b54a744b,2
58abcf6c-5b84-4acf-9b20-4ef69b995ceb,3
e9222a8b-5ec7-4f2e-a02b-cc74648a4ced,0
6dfdf424-8437-42a7-ab0a-075a762eeebd,4
add28084-4fc8-4835-a464-0bc3a00cf6cf,4
c0cf0350-5160-4f7d-83fe-72232927ced4,1
067e4da6-93ff-45f9-8822-51b0fcc65d8e,4
a95ce6a3-ced7-4b20-986b-48b2648f880c,3
d26ab3a8-6a96-4452-aed0-e3de96908bb4,0
b8a303ca-b2e1-4803-9319-280fd0021144,2
0229103b-9b81-47dd-a087-4c818b3e45c0,2
c7f90ada-03a4-4a77-8b1b-c22de8503f77,2
b545259c-ee26-478e-90b2-84e285b1fea7,3
7988f39f-9e9b-42a4-8092-56cf6ba9104e,3
16f55987-e8bd-4f3b-b23c-9f6e9c72e0aa,0
85f674da-52f2-4e33-b57c-68f29ad77ab5,2
fe42efb8-936b-4fc5-8abe-1dcefcc97d84,4
7b04eb18-53c3-45e9-87c9-3b5fdb362df5,4
f698fa52-5a72-4d38-821a-19da417b981d,0
2bf32cda-3b90-4671-8992-105626b7edb1,2
48b3029c-b1e6-43b2-8165-62009359ee99,0
49aa0049-1492-4b65-94fd-ea8ace644605,0
62fc87f5-368d-4b90-8ae0-278aecfe0f45,4
993ab20f-a033-4c31-a851-3ecc650dc401,2
7ef2e3a7-286f-47d5-b521-6af9786cd182,3
ef4fb699-2259-4ee9-85e5-61fb0264e6ae,0
a121571b-d4ae-4103-ac25-8b1d5c80bf6f,4
d9bffbff-e732-4f79-a2f0-cbe4b70c4ee4,4
932321eb-6f66-4704-bb24-13ebcb040a14,2
c36b4fa8-5a26-46bc-9844-53a5b7c9b085,2
defb23e7-6509-4f5f-a2d5-dbc35542b3fb,1
892ef94f-b6a7-4035-ad8d-c91b1ddbedc4,0
132013eb-b4f8-4627-868c-651fef894ef7,4
b9f872f1-612f-4247-8d4b-87942cfeae5d,0
5dd87a7b-010d-4367-8386-a88229ced4d1,1
ef166993-1f78-4946-8e4e-c0ef3e5a6344,3
3e510840-a2bc-42dd-9992-0ff01e94fd4a,4
519ee2bc-88d9-49f9-b3e5-86f940c3bbd8,1
72c43fdb-c489-441b-b8eb-0885077d093b,2
465e7f71-bbae-4dbe-837b-9e871ba11eec,2
95763b55-5a37-4d31-acc9-223a4981dd94,2
ab0d9283-d883-462a-88b8-122ff83198b2,1
d53d700f-90a7-4d31-b661-3253775b442d,1
955bd371-600e-4a61-9ca5-da193d8bbc5c,4
ed266cd6-a08e-4495-b505-9c94beacac07,3
8aae5254-edc3-4bf2-9d94-421ba7fa0e06,1
d4ca44ff-1358-4c76-9494-ae12caea8038,2
cca40217-ff3b-4870-9d8f-523a01294068,4
e35d5d1c-a6ce-47a0-8383-4d264f3daa81,3
7b5718ba-1d25-42a2-858d-92de8cf26460,4
cf424f44-e84d-456e-b85a-0a48e460017d,3
22d759de-618e-4fea-ae6b-f060c742f922,3
9dd55c4e-ee3e-4d0a-9207-2ad43b06b850,4
1a86b4b2-7ffc-43bf-a8a3-ef44bc5a2624,3
d67d0b11-0d9b-4bd5-9349-363593bdf3a5,1
4d93ed3c-2c5d-4afe-ab31-2a3a17bb34ef,1
2afbe715-5573-43d7-b372-b99875253ef9,4
fd7f31cc-7b47-413a-a620-7891353a10de,1
920b825c-da0f-4e6a-822a-4f0408f8e355,2
bc2e7a97-0379-4074-94e7-dc43d1cb68b7,2
bf0ed582-b1a1-4eb5-9c6e-e7d9c3f0eb7b,0
b0f7f368-dd0b-4b00-9817-e132fb509b22,1
52bd2b52-7e98-410f-8e0c-fd1a737a07d5,3
03379f77-82ed-4bab-a50c-14cf450cceed,3
d784b39c-3903-4350-bb9d-b31d407f5055,0
a4099bcc-6c91-400d-914f-6c2ccc892a5b,2
0b902c99-7b53-4378-9b27-0153ab9eea77,3
c8627ce6-8417-43da-b7f5-b04a714162af,4
fef5c3c2-8b11-43f1-8919-08049377c962,0
1f14cf32-146e-4a16-a754-52cc92ed277a,2
f3f19065-bde8-4050-b760-16bfb10db3c2,4
c4067ae8-d73f-4376-b3f0-320f329ede00,0
56ff5aae-4b3f-4fa9-a671-02b5a1f6393f,0
9fbe5ebe-ac23-499e-a939-00f1151d9929,3
e9b7bc11-2e88-4f8f-be87-969e2e9ef091,2
6e2232d9-8a4d-4957-9722-8061613f9547,4
928069db-5319-458d-a87b-9e29fe759e4c,2
2e936857-6cb3-4144-9dda-61bd476df3bc,0
2acd9ee1-e4c3-4f8b-9c1d-03b6039ba6f4,4
35c2f4d9-7738-4a45-b43f-c4f91f55f83c,0
eec7bbe9-98a0-40e3-8993-b6879dff45d0,4
bd01c44f-1742-43d7-9cfb-4b36040f70e4,3
d09dd2dd-5c7a-44df-a791-c83629ccd2e0,0
17293e89-9479-4515-9bae-887d0f4be84a,4
d49c578f-a48c-4ea1-b4c5-9c8a9f34de19,4
fd4cf9bf-e79e-4477-96e0-c85e4df73b53,4
ebacba96-00b1-48da-8168-b456edda5bbc,2
f1aadc37-27c1-4c63-a207-199272707d20,0
25ba99f4-d4e9-41f8-8613-02ca62143e69,3
72149595-0df1-4a88-9496-0e754edac9fa,0
ec066cc1-b278-48c8-bf29-d04adf3f1287,1
293821a0-d9d5-499a-beba-0c72f90893e9,0
ca720296-7ca3-4cb9-99a0-b6ec95452f74,1
5763f1eb-fe70-475a-b5c6-4685374abca7,1
ef3196dc-0c2d-4f21-a438-e95ea12b495c,1
af263a3c-4dc7-4506-868d-86292f7efcb9,2
ebe67b61-dfe4-4505-b4d2-1c1749969b73,1
f31351cd-78d9-4d28-bd83-1680f420db77,2
532dcb8e-8749-48be-ab1c-b76e675251ee,2
034e859b-8387-4f86-84f2-e4a110c10c7e,0
8085c21e-03e8-45c8-8433-48db0e0cf045,4
5011b43a-244e-4a2c-925c-84495074750b,4
0c27f480-f9ce-41b4-81e3-1278a335b786,0
ff2d0393-309c-4563-bcb7-9528f4eeb30e,0
22ca84fe-83cf-4fa3-af5d-08f27f5e29ef,2
440fc727-7c4c-40d5-8716-b591c1adf2c3,4
1ead6a6c-81b2-4613-a76e-7d87e2ee698c,3
54dcde7c-2962-45d1-bb2a-f5431c7a168f,0
63457fb1-9d90-44ec-b0b6-2c5a22671b20,0
068f9b8f-92e9-4120-a6df-f287502a793c,4
d5ddd484-e6f0-4a9b-870f-55e8d0fe10c1,1
c8a09718-2054-4bbe-b2b7-17894de169da,0
5405714f-f3d0-49ad-bb6c-f0d6f78bfa8a,2
daf98d18-7d0b-40fb-b03a-add4369ecadc,3
ff6373fd-7c22-4f49-97d2-d87be75abf18,1
bbad1a7d-aa54-4a60-94c2-7ab1266e0976,2
29760f61-e2ed-46d5-a0ee-7cbfd0288f97,2
df2c4f56-fe39-4a8e-8ad7-911eb1b8f9f2,0
456b7092-00e8-4bce-99ef-539abca4a017,1
bb87bd81-7817-48a8-ac79-4df1e9e20b18,1
6ad9f0fc-ec61-4ca1-99e8-fe7a292f658e,4
72a63461-a2f6-46f4-9e62-36eb5b63757f,4
95ce855f-0be8-4973-9b5f-0b8c8e9ae92d,1
6f4c6949-1998-421d-97c9-8a8fd6740c2d,0
8119d683-f641-48c4-8cdc-71bdcec1e8ca,2
0d64496d-7414-4281-a8ac-1d7365febd6d,3
2a7e1603-5ca3-48b2-9119-fb1a4e0fa783,0
4e1f240e-2e6e-4ea5-9de3-2b6d879b824d,1
5786cbaa-061a-42c2-8fa3-18f3d43e84fd,2
4fc077f8-95e1-4702-b0cc-bb371b10fe87,3
35b1a8da-5aed-4c75-9e7a-e6e45d766949,0
83515097-ff5f-4844-8cee-9402d1895975,1
39d24a24-b4ed-4f42-84b8-22e74df80c54,4
682ae3ed-0c6f-452d-b2c3-b173b334db44,1
322a3170-b442-45bc-9e3d-2777e7061baf,4
fefc0dde-c093-4089-90d0-9cf4f55bd071,0
03d62912-1f02-4c68-aa7c-c7c5f9d4689a,1
d71f3f2f-29d4-4bc4-afcf-9d8e4c786cbb,3
3fd14ed9-cd8c-4c8b-9c18-f5b010cd6b84,1
4c24a32f-c58f-432e-8f24-0be70c4b864d,3
709ecefe-ba1a-4f96-9c25-b5940ba9617e,0
4cc200b1-cf98-4fce-b88c-c824a86e892f,4
bf4140c1-6192-4896-94fa-2d055d10b47c,4
e5c8f9ef-b3e2-4d5e-91f4-16e5edd94461,2
f3c6a1cc-99b5-439d-a85b-bd052688d1e0,3
548a2284-e5e4-4ed7-8a28-5d2ef750a06a,0
660884f0-4d46-4f3a-8cfa-39db394e1e4b,1
314137e5-66f7-4bf7-afe7-8eb120337bb7,0
387fc66b-0e23-4731-9a84-8ca8feec0524,0
c3819885-dc20-4150-b2cd-9e15b9707f6b,0
f0a572bc-9f10-4866-b5c2-4f0b7febae95,0
6f00edc2-73f9-4917-a7e7-334444992b79,4
f5ab56e6-7c37-4e1f-a057-3fea546344a7,0
2bef9cfd-c42d-42eb-958d-b9a33ede8b75,2
f78a5e3e-b8f0-4201-b42f-0dc0f3fb5448,3
d0b1ca88-1fa1-4246-9786-5f909c7dcebe,2
505215a3-68f8-4c67-944e-836aabafc9e6,1
45aa816d-2014-42e5-8b89-f1aeed36382f,3
bc632147-c0cc-4629-ba30-cc05fb38cfe5,1
29c7d53d-4f32-4481-be64-d6f23107d3f9,1
323c25fc-2b88-41bf-b580-6fbc1ac40e2f,0
e57cbbef-46ac-4103-9879-795eb27db123,3
fc6849a1-58b5-4c40-b113-581c852e024a,1
ea612ef7-3fa1-405f-ba4f-590c53a9eab4,2
632dcb81-5fac-42b5-a57e-3eda2a2f20c6,2
de0f4d69-2ee3-4c34-ba4a-d2dfc31b7133,1
ae35137e-8eac-4512-96a6-eba08f8198f7,0
c3fce3cd-8497-462a-ac23-342b2c0d0374,0
44b4f9c4-9d54-42a3-adcf-6e72aa032114,0
f1e9f02c-4c41-46c9-9ca9-9ec584e35204,3
01c5ffb0-5a58-42da-8d13-e7d2bb1e4112,1
32e74732-53eb-4668-b420-e9692161d027,4
0483de86-aa1e-4979-89b4-a2a59d53bf25,0
5501928e-6187-4c04-bdf0-aee69a22f0cf,1
b81e32a7-53be-4379-9462-6f97054235bc,3
b8afb82d-5249-4169-baa1-f2361901d676,0
8c22619e-6cd9-432b-b89a-b3dd4cb142b7,0
525a31dd-5c29-4e86-b08c-cb4b298820b2,2
f43cbc79-1457-44f4-9e51-083f379875c3,4
9e0f4eb9-79fa-4875-8fd7-70484fb05cc0,3
4ebdd50f-2aa3-42e2-aba7-db71ff80f6c2,3
0eb734a7-99cd-4e87-8f98-7a7f4254ed84,0
657d604f-c03e-4174-ae5d-98a83bb1f0e1,0
80693465-97d6-49f9-a51b-f693b940ce9a,4
b1eadbdc-b55a-4cc0-8d02-88994f9f72e0,1
